sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 2398607160, -13.664629936218262, -23.095149993896484, 48.47821044921875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 2398623827, -14.028478622436523, -24.357528686523438, 48.56367874145508, 0.07726579904556274, -0.040893614292144775, 0.15391486883163452, 4.667825698852539, -2.3975605964660645, 9.233390808105469, 29.36608123779297, -17.339712142944336, -24.50937843322754, 
2, 2398640494, -13.898159980773926, -25.497987747192383, 48.36064910888672, 0.08999580144882202, -0.023579299449920654, 0.15439319610595703, 5.436138153076172, -1.359163761138916, 9.25045394897461, 25.02969741821289, -22.916107177734375, -27.77735137939453, 
3, 2398657161, -13.246685028076172, -27.013545989990234, 47.859527587890625, 0.0780370831489563, -0.00540846586227417, 0.16399770975112915, 4.7356061935424805, -0.2965320348739624, 9.8149995803833, 6.705678939819336, -36.5242805480957, -26.876605987548828, 
4, 2398673828, -12.031599044799805, -28.2960205078125, 47.10931396484375, 0.0764549970626831, -0.011313080787658691, 0.16294711828231812, 4.662863254547119, -0.6600173115730286, 9.742188453674316, 1.3073960542678833, -51.52199935913086, -25.182029724121094, 
5, 2398690495, -11.002874374389648, -29.513412475585938, 46.42656707763672, 0.08067363500595093, -0.00794374942779541, 0.1602432131767273, 4.933791160583496, -0.46764811873435974, 9.567408561706543, -5.413606643676758, -65.79857635498047, -23.32269859313965, 
6, 2398707162, -10.257282257080078, -30.826526641845703, 45.92502975463867, 0.08193618059158325, 0.0009612441062927246, 0.1583690643310547, 5.024505615234375, 0.05295376479625702, 9.445357322692871, -12.086403846740723, -78.71649932861328, -16.59187126159668, 
7, 2398723829, -9.75067138671875, -32.2562370300293, 45.577327728271484, 0.09389585256576538, -0.002303183078765869, 0.1475786566734314, 5.749343395233154, -0.15590690076351166, 8.779923439025879, -19.843183517456055, -89.93829345703125, -9.412786483764648, 
8, 2398740496, -9.4834566116333, -33.84700393676758, 45.334228515625, 0.09713602066040039, -0.013549327850341797, 0.1344304084777832, 5.940903663635254, -0.836605429649353, 7.98088264465332, -25.14192771911621, -95.8509521484375, -6.716843605041504, 
9, 2398757163, -9.43683910369873, -35.469268798828125, 45.16085433959961, 0.10228431224822998, -0.013523340225219727, 0.11391717195510864, 6.230677604675293, -0.8317901492118835, 6.747482776641846, -27.290733337402344, -93.81552124023438, -7.366168022155762, 
10, 2398773830, -9.672980308532715, -37.03121566772461, 45.093597412109375, 0.10979628562927246, 0.002053976058959961, 0.10732364654541016, 6.667097091674805, 0.09588821232318878, 6.3578200340271, -34.08990478515625, -85.26869201660156, -4.6221795082092285, 
11, 2398790497, -10.248835563659668, -38.498416900634766, 45.2401237487793, 0.11787253618240356, 0.016198277473449707, 0.10395336151123047, 7.14249324798584, 0.9245457053184509, 6.164091110229492, -45.26063919067383, -76.81542205810547, 6.2313151359558105, 
12, 2398807164, -11.128610610961914, -39.80417251586914, 45.633758544921875, 0.1305055022239685, 0.0022664666175842285, 0.09044963121414185, 7.882386684417725, 0.06974838674068451, 5.352416515350342, -54.876426696777344, -66.02813720703125, 20.257747650146484, 
13, 2398823831, -12.217291831970215, -40.93907165527344, 46.17924499511719, 0.13183695077896118, -0.027158081531524658, 0.0910717248916626, 7.945458889007568, -1.7077127695083618, 5.388814926147461, -59.002044677734375, -53.09193420410156, 27.412521362304688, 
14, 2398840498, -12.985472679138184, -41.93297576904297, 46.53970718383789, 0.123096764087677, -0.09133011102676392, 0.08908683061599731, 7.4043707847595215, -5.529627799987793, 5.2675065994262695, -41.73505783081055, -41.144142150878906, 16.41062355041504, 
15, 2398857165, -13.189172744750977, -42.71784591674805, 46.47636413574219, 0.12306642532348633, -0.098929762840271, 0.07278656959533691, 7.4066290855407715, -5.936464309692383, 4.327328681945801, -15.229743957519531, -24.756725311279297, -8.229668617248535, 
16, 2398873832, -12.9802827835083, -42.920989990234375, 46.07019805908203, 0.15336543321609497, -0.03929775953292847, 0.04369634389877319, 9.204017639160156, -2.327920913696289, 2.640474796295166, 2.6268503665924072, 13.337886810302734, -21.59088706970215, 
17, 2398890499, -12.720552444458008, -42.574867248535156, 45.63127136230469, 0.14827346801757812, -0.02010446786880493, 0.06841129064559937, 8.868827819824219, -1.1832183599472046, 4.170303821563721, 5.117742538452148, 50.13087844848633, -15.432737350463867, 
18, 2398907166, -12.450050354003906, -42.085262298583984, 45.26210403442383, 0.1281667947769165, -0.040819644927978516, 0.12697190046310425, 7.628000736236572, -2.430187702178955, 7.686301231384277, 7.528710842132568, 58.69165802001953, -9.48155689239502, 
19, 2398923833, -12.142237663269043, -42.0272331237793, 45.019920349121094, 0.10836625099182129, -0.06036609411239624, 0.18089580535888672, 6.462982177734375, -3.589210033416748, 10.887601852416992, 14.528225898742676, 28.005603790283203, -10.29311752319336, 
20, 2398940500, -11.836721420288086, -42.71041488647461, 44.94203186035156, 0.09614604711532593, -0.050221383571624756, 0.22188729047775269, 5.821447372436523, -2.960536479949951, 13.30187702178955, 21.067886352539062, -24.09083366394043, -14.139220237731934, 
21, 2398957167, -11.741180419921875, -44.553585052490234, 45.22670364379883, 0.07479161024093628, -0.05918323993682861, 0.26481181383132935, 4.733129978179932, -3.4898574352264404, 15.831226348876953, 22.486183166503906, -103.39112854003906, -13.790712356567383, 
22, 2398973834, -11.59103012084961, -47.982444763183594, 45.58656692504883, 0.036515235900878906, -0.10224956274032593, 0.30322110652923584, 2.7641189098358154, -6.047824382781982, 18.147018432617188, 28.753713607788086, -206.1375732421875, -31.74397087097168, 
23, 2398990501, -10.653212547302246, -53.0546875, 45.07199478149414, -0.0068888068199157715, -0.16740846633911133, 0.3068559765815735, 0.5350303649902344, -9.946260452270508, 18.469257354736328, 37.021629333496094, -306.9258728027344, -86.08895111083984, 
24, 2399007168, -7.744487762451172, -59.61448669433594, 42.3364372253418, -0.01565641164779663, -0.1158561110496521, 0.28372722864151, 0.2118489146232605, -6.854381084442139, 17.100120544433594, 44.47737121582031, -396.3393249511719, -166.84381103515625, 
25, 2399023835, -4.184269905090332, -67.10332489013672, 38.25106430053711, 0.08559685945510864, 0.03244751691818237, 0.24366945028305054, 6.0679497718811035, 2.0866875648498535, 14.250402450561523, 1.1009151935577393, -465.739990234375, -173.54116821289062, 
26, 2399040502, 0.31899726390838623, -74.92170715332031, 32.34184265136719, 0.2255890965461731, 0.012571930885314941, 0.2086520791053772, 14.401203155517578, 0.9390262365341187, 11.524090766906738, -61.19780731201172, -498.0606689453125, -145.77012634277344, 
27, 2399057169, 8.803291320800781, -81.72042846679688, 21.56981658935547, 0.41253435611724854, 0.009105324745178223, 0.15294384956359863, 25.30525016784668, 0.7978098392486572, 7.559661865234375, -121.73884582519531, -448.6155700683594, -111.4757080078125, 
28, 2399073836, 42.320064544677734, -86.03459167480469, -14.597474098205566, 0.3449821472167969, -0.051317036151885986, 0.05225259065628052, 20.888113021850586, -2.7986950874328613, 2.012437105178833, -146.44313049316406, -350.5798034667969, -112.25231170654297, 
29, 2399090503, 112.04544067382812, -84.52320861816406, -85.82337188720703, 0.1760454773902893, -0.06362611055374146, -0.10496366024017334, 10.33633041381836, -3.500974178314209, -6.845057964324951, -77.28895568847656, -331.3758544921875, -159.6819610595703, 
30, 2399107170, 128.021728515625, -81.30943298339844, -101.30189514160156, 0.49075692892074585, -0.1090998649597168, 0.07764476537704468, 29.695226669311523, -5.9901556968688965, 3.7742650508880615, 37.5638542175293, -213.96839904785156, -123.82018280029297, 
31, 2399123837, 131.23236083984375, -79.57577514648438, -102.29722595214844, 0.31221550703048706, -0.07176047563552856, 0.18787133693695068, 18.942537307739258, -3.8348875045776367, 11.094080924987793, 134.5094757080078, -94.75282287597656, -91.87451171875, 
32, 2399140504, 133.3516082763672, -77.76708984375, -101.92208862304688, 0.1992281675338745, 0.025294244289398193, 0.2746492624282837, 12.156282424926758, 2.0545530319213867, 16.274539947509766, 150.5957794189453, -95.46190643310547, -101.48019409179688, 
33, 2399157171, 136.03985595703125, -75.0621566772461, -103.63390350341797, 0.15413790941238403, 0.12394881248474121, 0.3193342685699463, 9.551855087280273, 7.760348796844482, 18.882692337036133, 63.33245086669922, -152.56082153320312, -108.765625, 
34, 2399173838, 136.77989196777344, -71.30030822753906, -105.89984130859375, 0.1602308750152588, 0.1092270016670227, 0.3188018202781677, 10.048874855041504, 6.504769325256348, 18.921598434448242, -84.10643005371094, -201.54600524902344, -129.9420623779297, 
35, 2399190505, 134.8404083251953, -66.94542694091797, -106.77687072753906, 0.21310847997665405, -0.04147690534591675, 0.2855343818664551, 13.356661796569824, -2.5744662284851074, 16.683128356933594, -164.2691650390625, -205.7586669921875, -169.4759063720703, 
36, 2399207172, 131.39236450195312, -62.86642837524414, -105.06712341308594, 0.28522342443466187, -0.18691235780715942, 0.2681728005409241, 17.771759033203125, -10.949124336242676, 15.55813980102539, -113.1505126953125, -138.3247833251953, -209.13755798339844, 
37, 2399223839, 127.93988037109375, -60.08096694946289, -101.02359771728516, 0.29432201385498047, -0.2260124683380127, 0.26177096366882324, 18.09885025024414, -13.018651008605957, 15.668815612792969, 6.523420333862305, -19.237943649291992, -203.4465789794922, 
38, 2399240506, 125.14076232910156, -58.942962646484375, -95.81600189208984, 0.19521069526672363, -0.18589699268341064, 0.24779826402664185, 11.766518592834473, -10.676192283630371, 15.175812721252441, 101.65644836425781, 85.35113525390625, -150.0514373779297, 
39, 2399257173, 122.67182159423828, -59.18016815185547, -90.71442413330078, 0.07370084524154663, -0.1162099838256836, 0.23205894231796265, 4.219074726104736, -6.690474987030029, 14.125040054321289, 114.7002944946289, 137.39341735839844, -76.6739730834961, 
40, 2399273840, 119.59332275390625, -60.36058807373047, -86.17678833007812, 0.011013448238372803, -0.09290957450866699, 0.20964103937149048, 0.3892255127429962, -5.480433940887451, 12.631884574890137, 50.83286666870117, 152.97267150878906, -10.793441772460938, 
41, 2399290507, 114.8564453125, -62.37666320800781, -81.11061096191406, 0.020467758178710938, -0.1340041160583496, 0.16276687383651733, 0.9192289710044861, -8.070972442626953, 9.775932312011719, -17.076284408569336, 183.9832305908203, 40.45136260986328, 
42, 2399307174, 107.1832046508789, -65.2426528930664, -73.40030670166016, 0.03943377733230591, -0.13365048170089722, 0.1275530457496643, 1.984447956085205, -8.096996307373047, 7.682477951049805, -44.78608703613281, 251.35107421875, 86.59541320800781, 
43, 2399323841, 94.38530731201172, -68.41837310791016, -60.886924743652344, 0.04664480686187744, -0.07884746789932251, 0.11684060096740723, 2.375782012939453, -4.859705924987793, 7.082544326782227, -76.67797088623047, 324.5752868652344, 130.5436248779297, 
44, 2399340508, 74.57990264892578, -70.5147476196289, -41.97785949707031, 0.06047022342681885, -0.04268372058868408, 0.11179375648498535, 3.190828323364258, -2.764805316925049, 6.853583812713623, -124.181640625, 382.05438232421875, 161.32940673828125, 
45, 2399357175, 50.977195739746094, -69.82987213134766, -19.694726943969727, 0.05479031801223755, -0.030237138271331787, 0.10745847225189209, 2.8444573879241943, -2.039581060409546, 6.595874786376953, -156.1812286376953, 418.9765625, 170.1110076904297, 
46, 2399373842, 31.58163070678711, -66.23326110839844, -1.8820675611495972, 0.046636879444122314, -0.010487377643585205, 0.11982995271682739, 2.3365182876586914, -0.8698563575744629, 7.334722995758057, -170.54627990722656, 422.7368469238281, 158.4822540283203, 
47, 2399390509, 18.04037857055664, -60.953914642333984, 9.892038345336914, 0.08466988801956177, 0.015002787113189697, 0.139681875705719, 4.582178115844727, 0.5710525512695312, 8.699699401855469, -178.2199249267578, 417.3369445800781, 152.3922119140625, 
48, 2399407176, 8.105070114135742, -54.68199157714844, 18.073814392089844, 0.13697797060012817, 0.0535280704498291, 0.16099971532821655, 7.685552597045898, 2.7560060024261475, 10.236286163330078, -179.37998962402344, 424.39215087890625, 169.57064819335938, 
49, 2399423843, 0.08808647841215134, -47.477943420410156, 23.92806625366211, 0.2063576579093933, 0.1230471134185791, 0.16383862495422363, 11.918712615966797, 6.740161895751953, 10.839415550231934, -206.66787719726562, 445.9951171875, 189.2174072265625, 
50, 2399440510, -6.7661285400390625, -39.69382858276367, 28.069747924804688, 0.27054494619369507, 0.11534374952316284, 0.13504838943481445, 15.86750316619873, 6.138131141662598, 9.40184211730957, -239.04052734375, 455.1849365234375, 206.9872283935547, 
51, 2399457177, -12.09922981262207, -31.96975326538086, 31.317428588867188, 0.4262309670448303, 0.07304602861404419, 0.10684847831726074, 25.271255493164062, 3.3142895698547363, 8.12873649597168, -205.37481689453125, 430.9236145019531, 231.87481689453125, 
52, 2399473844, -15.642431259155273, -24.508258819580078, 34.41358184814453, 0.6672540307044983, 0.06679016351699829, 0.021412909030914307, 40.04999542236328, 2.4175617694854736, 3.6509225368499756, -124.36428833007812, 395.2724914550781, 266.3903503417969, 
53, 2399490511, -17.660198211669922, -18.382556915283203, 37.543888092041016, 0.7506400346755981, 0.15374290943145752, -0.10334199666976929, 45.62338638305664, 7.469533920288086, -4.1442670822143555, -52.303348541259766, 302.41607666015625, 273.00836181640625, 
54, 2399507178, -19.755462646484375, -15.272172927856445, 41.028350830078125, 0.7221895456314087, 0.2976474165916443, -0.21213775873184204, 44.16693115234375, 16.391864776611328, -11.843161582946777, -65.18873596191406, 113.51390838623047, 249.7694549560547, 
55, 2399523845, -21.909746170043945, -14.69140625, 44.12715148925781, 0.7405694127082825, 0.23806875944137573, -0.27283746004104614, 44.729148864746094, 13.30608081817627, -16.398731231689453, -81.29369354248047, -29.927608489990234, 180.84703063964844, 
56, 2399540512, -23.237506866455078, -15.586182594299316, 45.30417251586914, 0.4601817727088928, 0.09048587083816528, -0.2828713655471802, 27.46067237854004, 5.408444881439209, -17.220375061035156, -61.340003967285156, -74.04222106933594, 43.096500396728516, 
57, 2399557179, -16.906421661376953, -22.338144302368164, 40.46138381958008, 1.2461905479431152, 0.14015400409698486, -0.3884849548339844, 73.20915985107422, 11.682171821594238, -26.774747848510742, 284.63525390625, -284.29693603515625, -396.6352233886719, 
58, 2399573846, -13.393441200256348, -23.500085830688477, 38.697364807128906, 0.572929859161377, 0.32554513216018677, 0.5473474264144897, 34.23716735839844, 20.892351150512695, 32.15190124511719, 169.26332092285156, -39.29414367675781, -111.56437683105469, 
59, 2399590513, -12.569697380065918, -24.581615447998047, 37.963172912597656, 0.23334360122680664, -0.04220026731491089, 0.2569296956062317, 14.13591194152832, -2.354771137237549, 15.320176124572754, 30.816560745239258, -52.06987762451172, -52.976539611816406, 
60, 2399607180, -12.063589096069336, -24.979049682617188, 37.83808898925781, 0.1622524857521057, 0.09240490198135376, 0.09667813777923584, 9.742947578430176, 5.582461833953857, 5.750338077545166, 26.715576171875, -20.20398712158203, -11.144402503967285, 
61, 2399623847, -11.977805137634277, -24.8277645111084, 38.063777923583984, 0.11297434568405151, 0.020331740379333496, 0.15622973442077637, 6.7704901695251465, 1.2198450565338135, 9.379263877868652, 10.38240909576416, 7.6178741455078125, 14.401572227478027, 
62, 2399640514, -11.998493194580078, -24.83083152770996, 38.26669692993164, 0.09781104326248169, -0.07429754734039307, 0.1514803171157837, 5.8632683753967285, -4.4626946449279785, 9.089625358581543, 3.4872665405273438, -1.4982026815414429, 11.159873962402344, 
63, 2399657181, -12.06995964050293, -25.05296516418457, 38.399810791015625, 0.10101133584976196, -0.02119344472885132, 0.1700209379196167, 6.080278396606445, -1.277305006980896, 10.188606262207031, -1.148397445678711, -13.854790687561035, 4.551463603973389, 
64, 2399673848, -12.052528381347656, -25.64951515197754, 38.38496017456055, 0.0951128602027893, -0.043589651584625244, 0.19883418083190918, 5.769346237182617, -2.6076974868774414, 11.901362419128418, 0.5082157850265503, -34.38747787475586, -8.102011680603027, 
65, 2399690515, -12.13239574432373, -27.211456298828125, 38.404747009277344, 0.06665533781051636, -0.046318113803863525, 0.25542229413986206, 4.2106523513793945, -2.7777786254882812, 15.269046783447266, -4.356264591217041, -91.59811401367188, -18.499980926513672, 
