sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 777988496, -8.12961483001709, -29.73720932006836, 49.883636474609375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 778005163, -9.689926147460938, -28.825363159179688, 50.476585388183594, 0.07412093877792358, -0.07319313287734985, 0.15765750408172607, 4.450793743133545, -4.38417911529541, 9.460952758789062, 4.707403659820557, -2.073988437652588, -1.1154588460922241, 
2, 778021830, -12.486361503601074, -27.79360580444336, 51.582271575927734, 0.06721252202987671, -0.08327430486679077, 0.15310043096542358, 4.054563522338867, -4.968097686767578, 9.191555976867676, 13.071269035339355, -6.412126064300537, -18.369911193847656, 
3, 778038497, -14.954483985900879, -26.951921463012695, 52.37704849243164, 0.0762559175491333, -0.07404226064682007, 0.13795799016952515, 4.614680290222168, -4.388343811035156, 8.284381866455078, 20.50554656982422, -9.181989669799805, -44.07415771484375, 
4, 778055164, -17.271154403686523, -26.82547950744629, 52.50602722167969, 0.09384888410568237, 0.021282732486724854, 0.1488688588142395, 5.634681701660156, 1.2972824573516846, 8.926594734191895, -20.21287727355957, -11.149127960205078, -56.88443374633789, 
5, 778071831, -18.34244155883789, -27.477489471435547, 51.160831451416016, 0.10603165626525879, -0.0067675113677978516, 0.12864148616790771, 6.377936840057373, -0.44489097595214844, 7.702880859375, -100.05123138427734, -10.102641105651855, -79.25592803955078, 
6, 778088498, -19.492080688476562, -28.428234100341797, 49.25768280029297, 0.10502147674560547, -0.03023076057434082, 0.12147516012191772, 6.32118558883667, -1.8816407918930054, 7.253890037536621, -144.48629760742188, 4.492185592651367, -92.75457763671875, 
7, 778105165, -20.512264251708984, -29.281253814697266, 47.35467529296875, 0.07830852270126343, -0.019298195838928223, 0.14253675937652588, 4.690725803375244, -1.2655895948410034, 8.541216850280762, -135.27154541015625, 18.55132484436035, -88.54420471191406, 
8, 778121832, -21.38857650756836, -29.785829544067383, 45.80487823486328, 0.07546651363372803, 0.022054195404052734, 0.1647159457206726, 4.490311622619629, 1.1896309852600098, 9.917179107666016, -122.57998657226562, 17.69384002685547, -65.19198608398438, 
9, 778138499, -21.92843246459961, -30.008466720581055, 45.05194854736328, 0.08569401502609253, 0.025443732738494873, 0.1670740246772766, 5.132197380065918, 1.3974086046218872, 10.048129081726074, -96.18032836914062, 4.192753314971924, -14.935980796813965, 
